,ligand_name,sequence_id,label
1561,1,4024,1
1562,1,20457,0
1563,1,15894,0
1564,1,12527,1
1565,1,18779,0
1566,1,20320,0
1567,1,16468,0
1568,1,13035,1
1569,1,1748,1
1570,1,19941,0
1571,1,15256,0
1572,1,10953,1
1573,1,584,1
1574,1,10664,1
1575,1,7125,1
1576,1,10285,1
1578,1,6225,1
1579,1,12973,1
1580,1,20357,0
1581,1,25113,0
1582,1,24496,0
1583,1,27144,0
1584,1,2644,1
1585,1,2315,1
1586,1,12320,1
1587,1,24427,0
1589,1,9561,1
1590,1,7627,1
1591,1,10392,1
1592,1,23796,0
1593,1,4013,1
1594,1,17813,0
1595,1,6502,1
1596,1,695,1
1597,1,7731,1
1598,1,15375,0
1599,1,6466,1
1600,1,13531,1
1601,1,7093,1
1602,1,1020,1
1603,1,8010,1
1604,1,1533,1
1605,1,3518,1
1606,1,483,1
1607,1,25728,0
1608,1,14425,0
1609,1,707,1
1610,1,2712,1
1611,1,4337,1
1612,1,8941,1
1613,1,5662,1
1614,1,19121,0
1615,1,17505,0
1616,1,15827,0
1617,1,25025,0
1618,1,22070,0
1619,1,25566,0
1620,1,25140,0
1621,1,18672,0
1622,1,577,1
1623,1,14848,0
1624,1,8404,1
1625,1,19452,0
1627,1,24179,0
1628,1,4914,1
1629,1,5180,1
1630,1,3947,1
1631,1,22296,0
1632,1,22435,0
1633,1,4269,1
1634,1,26497,0
1636,1,1624,1
1637,1,15786,0
1638,1,18835,0
1640,1,22622,0
1641,1,26176,0
1642,1,8136,1
1643,1,22362,0
1644,1,19927,0
1645,1,1135,1
1646,1,3122,1
1647,1,3540,1
1648,1,790,1
1649,1,18094,0
1650,1,499,1
1651,1,1576,1
1652,1,16134,0
1653,1,6206,1
1654,1,335,1
1656,1,14148,0
1657,1,6232,1
1658,1,12644,1
1659,1,15808,0
1660,1,10017,1
1661,1,8279,1
1662,1,13723,0
1663,1,13042,1
1664,1,19445,0
1665,1,4560,1
1666,1,2621,1
1667,1,2112,1
1668,1,15821,0
1669,1,16416,0
1670,1,22410,0
1671,1,20362,0
1672,1,15877,0
1673,1,15000,0
1674,1,12151,1
1675,1,3479,1
1676,1,9214,1
1677,1,6252,1
1678,1,8144,1
1679,1,6035,1
1680,1,8999,1
1681,1,10814,1
1682,1,6703,1
1683,1,2003,1
1684,1,1330,1
1685,1,2855,1
1686,1,26142,0
1687,1,7653,1
1688,1,16392,0
1689,1,18747,0
1690,1,9061,1
1691,1,7359,1
1692,1,23476,0
1693,1,4072,1
1694,1,26817,0
1695,1,18839,0
1696,1,5929,1
1697,1,6126,1
1698,1,9682,1
1699,1,14200,0
1700,1,1703,1
1701,1,9502,1
1702,1,11193,1
1703,1,19407,0
1704,1,20373,0
1705,1,12094,1
1706,1,13692,0
1707,1,14483,0
1708,1,4874,1
1709,1,21662,0
1710,1,31,1
1711,1,697,1
1712,1,6045,1
1713,1,15380,0
1714,1,16148,0
1715,1,631,1
1716,1,17003,0
1717,1,18121,0
1718,1,13588,1
1719,1,17780,0
1720,1,9109,1
1721,1,9401,1
1722,1,8324,1
1723,1,11305,1
1724,1,13321,1
1725,1,22287,0
1726,1,4600,1
1727,1,8087,1
1728,1,12574,1
1729,1,3817,1
1730,1,14573,0
1731,1,11266,1
1732,1,22030,0
1733,1,18426,0
1734,1,13297,1
1735,1,11315,1
1736,1,7290,1
1737,1,20182,0
1738,1,14470,0
1739,1,17690,0
1740,1,19943,0
1741,1,23327,0
1742,1,6482,1
1743,1,25274,0
1744,1,26342,0
1745,1,12308,1
1746,1,8813,1
1747,1,14459,0
1748,1,6161,1
1749,1,14449,0
1750,1,18751,0
1751,1,27203,0
1752,1,3388,1
1753,1,3310,1
1754,1,24541,0
1755,1,20428,0
1756,1,20887,0
1757,1,24709,0
1758,1,13373,1
1759,1,21775,0
1760,1,6883,1
1761,1,17408,0
1762,1,20604,0
1763,1,11732,1
1764,1,21007,0
1765,1,3638,1
1766,1,6547,1
1767,1,15657,0
1768,1,5709,1
1769,1,27161,0
1770,1,9014,1
1771,1,16162,0
1772,1,115,1
1774,1,20653,0
1775,1,22521,0
1776,1,22092,0
1777,1,2498,1
1778,1,20864,0
1779,1,23278,0
1780,1,5995,1
1781,1,6228,1
1782,1,25183,0
1783,1,4954,1
1784,1,15912,0
1785,1,24945,0
1786,1,15503,0
1787,1,16951,0
1788,1,8765,1
1789,1,1199,1
1790,1,15458,0
1791,1,12547,1
1792,1,21273,0
1793,1,1692,1
1794,1,26199,0
1795,1,1709,1
1796,1,11056,1
1797,1,10157,1
1798,1,26863,0
1799,1,14001,0
1800,1,25561,0
1801,1,12480,1
1802,1,13578,1
1803,1,20726,0
1804,1,16443,0
1805,1,16681,0
1806,1,16876,0
1807,1,11509,1
1808,1,14834,0
1809,1,16912,0
1810,1,13781,0
1811,1,1608,1
1813,1,10104,1
1814,1,9322,1
1815,1,22949,0
1816,1,821,1
1817,1,3015,1
1818,1,21880,0
1819,1,19735,0
1820,1,19789,0
1821,1,2988,1
1822,1,20846,0
1823,1,4590,1
1824,1,17720,0
1825,1,1553,1
1826,1,27044,0
1827,1,13314,1
1828,1,1337,1
1829,1,7217,1
1830,1,2480,1
1831,1,18363,0
1832,1,15516,0
1833,1,20279,0
1834,1,22621,0
1835,1,21582,0
1836,1,8100,1
1837,1,25898,0
1838,1,5005,1
1839,1,5888,1
1841,1,12758,1
1842,1,21999,0
1843,1,686,1
1844,1,20773,0
1845,1,7768,1
1846,1,24900,0
1847,1,25628,0
1848,1,4678,1
1849,1,19872,0
1850,1,13094,1
1851,1,6478,1
1852,1,6906,1
1853,1,7936,1
1854,1,25700,0
1855,1,18168,0
1856,1,9688,1
1857,1,25201,0
1858,1,7545,1
1859,1,20001,0
1860,1,12414,1
1861,1,18682,0
1862,1,23933,0
1863,1,3001,1
1864,1,11091,1
1865,1,14384,0
1866,1,20718,0
1867,1,26849,0
1868,1,19707,0
1869,1,8743,1
1870,1,4339,1
1872,1,6144,1
1873,1,838,1
1874,1,17295,0
1875,1,2444,1
1876,1,11888,1
1877,1,15744,0
1878,1,16174,0
1879,1,2226,1
1880,1,6874,1
1881,1,26856,0
1882,1,2026,1
1883,1,16457,0
1884,1,7569,1
1885,1,19825,0
1886,1,13483,1
1887,1,7703,1
1888,1,7738,1
1889,1,3193,1
1890,1,23520,0
1891,1,239,1
1892,1,26414,0
1893,1,1432,1
1894,1,2028,1
1895,1,24478,0
1896,1,9478,1
1897,1,8466,1
1898,1,8196,1
1899,1,16612,0
1900,1,21968,0
1901,1,17291,0
1902,1,6510,1
1903,1,242,1
1904,1,715,1
1905,1,13810,0
1906,1,4572,1
1907,1,20419,0
1908,1,17378,0
1909,1,11729,1
1910,1,16238,0
1911,1,24482,0
1912,1,9469,1
1913,1,4376,1
1914,1,5446,1
1915,1,18480,0
1916,1,6674,1
1917,1,15244,0
1918,1,23609,0
1919,1,26838,0
1920,1,11945,1
1921,1,18307,0
1922,1,22901,0
1923,1,10228,1
1924,1,4271,1
1925,1,5835,1
1926,1,19849,0
1927,1,5379,1
1928,1,9701,1
1929,1,17981,0
1930,1,17817,0
1931,1,26192,0
1932,1,21958,0
1933,1,24196,0
1934,1,18846,0
1935,1,19705,0
1936,1,1362,1
1937,1,22080,0
1938,1,25437,0
1939,1,13352,1
1940,1,14149,0
1941,1,20187,0
1942,1,20751,0
1943,1,24572,0
1944,1,13143,1
1945,1,18421,0
1946,1,2277,1
1947,1,24651,0
1948,1,13590,1
1949,1,11057,1
1950,1,4641,1
1951,1,1730,1
1952,1,9938,1
1953,1,15013,0
1954,1,9918,1
1955,1,7117,1
1956,1,14186,0
1957,1,18087,0
1958,1,19997,0
1959,1,25224,0
1960,1,10140,1
1961,1,14750,0
1962,1,6839,1
1963,1,23397,0
1964,1,11623,1
1965,1,8019,1
1966,1,13762,0
1967,1,16425,0
1968,1,6501,1
1969,1,20164,0
1970,1,16102,0
1971,1,17151,0
1972,1,939,1
1973,1,17140,0
1974,1,21603,0
1975,1,10224,1
1976,1,17481,0
1977,1,25709,0
1978,1,3468,1
1979,1,17163,0
1980,1,22727,0
1981,1,20280,0
1982,1,8751,1
1983,1,25594,0
1984,1,14133,0
1985,1,9483,1
1986,1,26733,0
1987,1,21370,0
1988,1,15531,0
1989,1,20407,0
1990,1,23031,0
1991,1,21412,0
1992,1,17233,0
1993,1,300,1
1994,1,5292,1
1995,1,13577,1
1996,1,2915,1
1997,1,17777,0
1998,1,7739,1
1999,1,24842,0
2000,1,6781,1
2001,1,1194,1
2002,1,12347,1
2003,1,21709,0
2004,1,26696,0
2005,1,1712,1
2006,1,5862,1
2007,1,6714,1
2008,1,21865,0
2009,1,20122,0
2010,1,16328,0
2011,1,17404,0
2012,1,18871,0
2013,1,9992,1
2014,1,16719,0
2015,1,3078,1
2016,1,18266,0
2017,1,12361,1
2018,1,3209,1
2019,1,24150,0
2020,1,23674,0
2021,1,1253,1
2022,1,3623,1
2023,1,7466,1
2024,1,24013,0
2025,1,5427,1
2026,1,1078,1
2027,1,1208,1
2028,1,14400,0
2029,1,14480,0
2030,1,5597,1
2031,1,14883,0
2032,1,12217,1
2033,1,21503,0
2034,1,11624,1
2035,1,5593,1
2036,1,6891,1
2037,1,4338,1
2038,1,17060,0
2039,1,22781,0
2040,1,16922,0
2041,1,21766,0
2042,1,23070,0
2043,1,22218,0
2044,1,15968,0
2045,1,10261,1
2046,1,19532,0
2047,1,17078,0
2048,1,1066,1
2049,1,20766,0
2050,1,12543,1
2051,1,14479,0
2052,1,15961,0
2053,1,9838,1
2054,1,673,1
2055,1,23975,0
2056,1,4279,1
2057,1,14583,0
2058,1,12131,1
2059,1,13687,0
2060,1,23029,0
2061,1,24287,0
2062,1,13165,1
2063,1,8364,1
2064,1,25304,0
2065,1,17255,0
2066,1,17959,0
2067,1,11490,1
2068,1,15607,0
2069,1,16966,0
2070,1,26436,0
2071,1,26775,0
2072,1,7346,1
2073,1,11462,1
2074,1,24221,0
2075,1,20610,0
2076,1,18349,0
2077,1,10128,1
2078,1,6798,1
2079,1,21346,0
2080,1,14297,0
2081,1,20330,0
2082,1,20555,0
2083,1,14974,0
2084,1,11198,1
2085,1,25579,0
2086,1,20367,0
2087,1,4058,1
2088,1,15059,0
2089,1,11574,1
2090,1,3461,1
2091,1,977,1
2092,1,17531,0
2093,1,10560,1
2094,1,11919,1
2095,1,9442,1
2096,1,24319,0
2097,1,5157,1
2098,1,6735,1
2099,1,4701,1
2100,1,18623,0
2101,1,10747,1
2102,1,9353,1
2103,1,24127,0
2104,1,13228,1
2105,1,2960,1
2106,1,11012,1
2107,1,21213,0
2109,1,8377,1
2110,1,10643,1
2111,1,26459,0
2112,1,25191,0
2113,1,17644,0
2114,1,21583,0
2115,1,7376,1
2116,1,88,1
2117,1,3801,1
2118,1,20146,0
2119,1,13457,1
2120,1,14854,0
2121,1,12766,1
2122,1,7267,1
2123,1,20478,0
2124,1,9962,1
2125,1,3620,1
2126,1,15736,0
2127,1,19980,0
2128,1,16734,0
2129,1,24166,0
2130,1,23311,0
2131,1,19060,0
2132,1,7228,1
2133,1,21419,0
2134,1,20415,0
2135,1,841,1
2136,1,26946,0
2137,1,23849,0
2138,1,25660,0
2139,1,19808,0
2140,1,12044,1
2141,1,6423,1
2142,1,12287,1
2143,1,11286,1
2144,1,8459,1
2145,1,21519,0
2146,1,7547,1
2147,1,13251,1
2148,1,4365,1
2149,1,9250,1
2150,1,12680,1
2151,1,18399,0
2152,1,3458,1
2153,1,11963,1
2154,1,9928,1
2155,1,21615,0
2156,1,13332,1
2157,1,3714,1
2158,1,10597,1
2159,1,24053,0
2160,1,2305,1
2161,1,23719,0
2162,1,7757,1
2163,1,14284,0
2164,1,18007,0
2165,1,16206,0
2166,1,18306,0
2167,1,14161,0
2168,1,18761,0
2169,1,19549,0
2170,1,8064,1
2171,1,26995,0
2172,1,14656,0
2173,1,22374,0
2174,1,9477,1
2175,1,21200,0
2176,1,4463,1
2177,1,27045,0
2178,1,23517,0
2179,1,1488,1
2180,1,19080,0
2181,1,27246,0
2182,1,9169,1
2183,1,26899,0
2184,1,8457,1
2185,1,12864,1
2186,1,18280,0
2187,1,18688,0
2188,1,21111,0
2189,1,4779,1
2190,1,21535,0
2191,1,6745,1
2192,1,9185,1
2193,1,3031,1
2194,1,14739,0
2195,1,14970,0
2196,1,1053,1
2197,1,12233,1
2198,1,657,1
2199,1,25039,0
2200,1,5474,1
2201,1,8034,1
2202,1,25585,0
2203,1,17240,0
2204,1,14548,0
2205,1,24625,0
2206,1,4913,1
2207,1,26385,0
2208,1,18080,0
2209,1,2177,1
2210,1,14861,0
2211,1,1835,1
2212,1,22892,0
2213,1,12050,1
2214,1,15628,0
2215,1,7861,1
2216,1,6592,1
2217,1,22758,0
2218,1,9027,1
2219,1,22955,0
2220,1,11365,1
2221,1,11985,1
2222,1,9684,1
2223,1,18641,0
2224,1,14634,0
2225,1,18285,0
2226,1,11771,1
2227,1,1660,1
2228,1,6203,1
2229,1,817,1
2230,1,10978,1
2231,1,2677,1
2232,1,6790,1
2233,1,6705,1
2235,1,11940,1
2236,1,2392,1
2237,1,19102,0
2238,1,14731,0
2239,1,21366,0
2240,1,4373,1
2242,1,17758,0
2243,1,5728,1
2244,1,14169,0
2245,1,23021,0
2246,1,3576,1
2247,1,8834,1
2248,1,4974,1
2249,1,17647,0
2250,1,4516,1
2251,1,8426,1
2253,1,5139,1
2254,1,8956,1
2255,1,2796,1
2256,1,26380,0
2257,1,17307,0
2258,1,4034,1
2259,1,19317,0
2260,1,72,1
2261,1,1402,1
2262,1,16689,0
2263,1,8137,1
2264,1,10862,1
2265,1,10114,1
2266,1,23100,0
2267,1,23414,0
2268,1,5216,1
2269,1,20200,0
2270,1,19490,0
2271,1,26858,0
2272,1,1325,1
2273,1,22532,0
2274,1,12281,1
2275,1,24192,0
2276,1,4453,1
2277,1,16062,0
2278,1,12850,1
2279,1,9651,1
2280,1,25312,0
2281,1,8900,1
2282,1,18194,0
2283,1,16981,0
2284,1,9849,1
2285,1,2946,1
2286,1,16872,0
2287,1,21444,0
2288,1,19948,0
2289,1,21757,0
2290,1,6685,1
2291,1,23581,0
2292,1,25886,0
2294,1,16803,0
2296,1,25270,0
2297,1,3826,1
2298,1,14401,0
2299,1,188,1
2300,1,15409,0
2301,1,16444,0
2302,1,19575,0
2303,1,4525,1
2304,1,12608,1
2305,1,1821,1
2306,1,21072,0
2307,1,5847,1
2308,1,11176,1
2309,1,21823,0
2310,1,12506,1
2311,1,6934,1
2312,1,25258,0
2313,1,12235,1
2314,1,2725,1
2315,1,11327,1
2316,1,25496,0
2317,1,13381,1
2318,1,21257,0
2319,1,19113,0
2320,1,21549,0
2321,1,20802,0
2322,1,1739,1
2323,1,1912,1
2324,1,11073,1
2325,1,5086,1
2326,1,8354,1
2327,1,21859,0
2328,1,7806,1
2329,1,25645,0
2330,1,13677,0
2331,1,8492,1
2332,1,2609,1
2333,1,6338,1
2334,1,23025,0
2335,1,25665,0
2336,1,2879,1
2337,1,19498,0
2338,1,14979,0
2339,1,13802,0
2340,1,3416,1
2341,1,12776,1
2342,1,16119,0
2343,1,23390,0
2344,1,7747,1
2345,1,3263,1
2346,1,2754,1
2347,1,19359,0
2348,1,3572,1
2349,1,19434,0
2350,1,25540,0
2351,1,9392,1
2353,1,22091,0
2354,1,13217,1
2355,1,23883,0
2356,1,4480,1
2357,1,21009,0
2358,1,4487,1
2359,1,27113,0
2360,1,16822,0
2361,1,5202,1
2362,1,17852,0
2363,1,22884,0
2364,1,3926,1
2365,1,20744,0
2366,1,10427,1
2367,1,13315,1
2368,1,711,1
2369,1,22906,0
2370,1,724,1
2371,1,20308,0
2372,1,25505,0
2374,1,18398,0
2375,1,3582,1
2376,1,8623,1
2377,1,3434,1
2378,1,17533,0
2379,1,17176,0
2380,1,4462,1
2381,1,23875,0
2382,1,6377,1
2383,1,921,1
2384,1,1394,1
2385,1,4328,1
2386,1,22089,0
2387,1,5059,1
2388,1,1470,1
2389,1,14263,0
2390,1,1749,1
2391,1,24819,0
2392,1,7586,1
2393,1,12825,1
2394,1,26119,0
2395,1,580,1
2396,1,8270,1
2397,1,3162,1
2398,1,11487,1
2399,1,14655,0
2400,1,10329,1
2401,1,1731,1
2402,1,11734,1
2403,1,19511,0
2404,1,12028,1
2405,1,5043,1
2406,1,19881,0
2407,1,24072,0
2408,1,6808,1
2409,1,23104,0
2410,1,4128,1
2411,1,23784,0
2413,1,11123,1
2414,1,3672,1
2415,1,12107,1
2416,1,23351,0
2417,1,15952,0
2418,1,24877,0
2420,1,18848,0
2421,1,14360,0
2422,1,9433,1
2423,1,4222,1
2424,1,24371,0
2425,1,24808,0
2426,1,25387,0
2427,1,25427,0
2428,1,26232,0
2429,1,24863,0
2430,1,1258,1
2431,1,8048,1
2432,1,6515,1
2434,1,3633,1
2435,1,15400,0
2436,1,24624,0
2437,1,22471,0
2439,1,273,1
2440,1,10867,1
2441,1,5900,1
2442,1,21849,0
2443,1,18851,0
2444,1,8192,1
2445,1,16808,0
2446,1,5201,1
2447,1,21552,0
2448,1,17885,0
2449,1,3171,1
2450,1,21990,0
2451,1,12318,1
2452,1,24143,0
2453,1,14756,0
2454,1,20507,0
2455,1,8904,1
2456,1,17470,0
2457,1,22103,0
2458,1,837,1
2459,1,3887,1
2460,1,18948,0
2461,1,17355,0
2462,1,19144,0
2463,1,24396,0
2464,1,20427,0
2466,1,6282,1
2467,1,22457,0
2468,1,1694,1
2469,1,15547,0
2470,1,4005,1
2471,1,12463,1
2472,1,23229,0
2473,1,21966,0
2474,1,14753,0
2475,1,2237,1
2476,1,14187,0
2477,1,8146,1
2478,1,19658,0
2479,1,8618,1
2480,1,13317,1
2481,1,25546,0
2482,1,5721,1
2484,1,16240,0
2485,1,19214,0
2486,1,11293,1
2487,1,22282,0
2488,1,6490,1
2489,1,10152,1
2490,1,8582,1
2491,1,2312,1
2492,1,24759,0
2493,1,14421,0
2494,1,12976,1
2495,1,21693,0
2496,1,21005,0
2497,1,26548,0
2498,1,26369,0
2499,1,20850,0
2500,1,13063,1
2501,1,2018,1
2502,1,10673,1
2503,1,4842,1
2504,1,25255,0
2505,1,17713,0
2506,1,4094,1
2507,1,19628,0
2508,1,26314,0
2509,1,21050,0
2510,1,12246,1
2511,1,3531,1
2512,1,27072,0
2513,1,25043,0
2514,1,12311,1
2515,1,21669,0
2516,1,11318,1
2517,1,12157,1
2518,1,11626,1
2519,1,19717,0
2520,1,21238,0
2521,1,7870,1
2522,1,1732,1
2523,1,6930,1
2524,1,7139,1
2525,1,6973,1
2526,1,13940,0
2527,1,17401,0
2528,1,3894,1
2529,1,4934,1
2530,1,19526,0
2531,1,1458,1
2532,1,20696,0
2533,1,21417,0
2534,1,20436,0
2535,1,7921,1
2536,1,15046,0
2537,1,23243,0
2538,1,5999,1
2539,1,18566,0
2540,1,7216,1
2541,1,5792,1
2542,1,24206,0
2543,1,2301,1
2544,1,7285,1
2545,1,379,1
2546,1,19057,0
2547,1,3950,1
2548,1,25772,0
2549,1,13307,1
2551,1,6051,1
2552,1,4509,1
2554,1,7185,1
2555,1,21034,0
2556,1,21028,0
2557,1,399,1
2558,1,13044,1
2559,1,16909,0
2560,1,2503,1
2561,1,8059,1
2562,1,15109,0
2563,1,10016,1
2564,1,23222,0
2565,1,5371,1
2566,1,17664,0
2568,1,12451,1
2569,1,16191,0
2570,1,467,1
2571,1,26655,0
2572,1,17913,0
2574,1,8494,1
2575,1,21820,0
2576,1,10801,1
2578,1,10480,1
2579,1,7782,1
2580,1,24269,0
2581,1,12291,1
2582,1,10952,1
2583,1,16488,0
2584,1,6687,1
2585,1,17001,0
2586,1,23751,0
2587,1,16113,0
2588,1,16763,0
2589,1,177,1
2590,1,8195,1
2591,1,10645,1
2592,1,11965,1
2593,1,18018,0
2594,1,295,1
2595,1,20062,0
2596,1,23324,0
2597,1,12058,1
2598,1,17437,0
2599,1,13138,1
2600,1,21035,0
2601,1,5244,1
2602,1,10108,1
2603,1,9527,1
2604,1,6065,1
2605,1,20596,0
2606,1,12066,1
2607,1,42,1
2608,1,9199,1
2609,1,3570,1
2610,1,25766,0
2611,1,15382,0
2612,1,15716,0
2613,1,4049,1
2614,1,25574,0
2615,1,16047,0
2616,1,5811,1
2617,1,26750,0
2618,1,24781,0
2619,1,18475,0
2620,1,8870,1
2621,1,7958,1
2622,1,24069,0
2623,1,14442,0
2624,1,16996,0
2625,1,17184,0
2626,1,21037,0
2627,1,18187,0
2628,1,17388,0
2629,1,8393,1
2630,1,2640,1
2631,1,25206,0
2632,1,87,1
2633,1,25002,0
2634,1,25856,0
2635,1,18319,0
2636,1,26208,0
2637,1,18001,0
2638,1,20778,0
2639,1,2483,1
2641,1,25222,0
2642,1,25787,0
2644,1,20055,0
2645,1,6415,1
2647,1,15884,0
2649,1,12815,1
2650,1,15556,0
2651,1,26449,0
2652,1,4074,1
2653,1,9687,1
2654,1,23241,0
2655,1,10408,1
2656,1,4356,1
2657,1,8960,1
2658,1,24711,0
2659,1,13344,1
2660,1,2381,1
2661,1,6381,1
2662,1,8928,1
2663,1,15727,0
2664,1,5743,1
2665,1,10992,1
2666,1,6678,1
2667,1,16178,0
2668,1,6097,1
2669,1,26889,0
2670,1,5921,1
2671,1,11275,1
2673,1,5305,1
2674,1,22017,0
2675,1,11522,1
2676,1,5617,1
2677,1,26671,0
2678,1,13594,1
2679,1,18429,0
2680,1,16860,0
2682,1,3912,1
2683,1,1430,1
2684,1,2529,1
2685,1,21012,0
2686,1,12092,1
2687,1,20575,0
2688,1,6448,1
2689,1,10175,1
2690,1,7646,1
2691,1,22504,0
2692,1,2326,1
2693,1,4921,1
2694,1,12738,1
2695,1,24512,0
2697,1,12796,1
2698,1,471,1
2699,1,21359,0
2700,1,17997,0
2701,1,13162,1
2702,1,19886,0
2703,1,10977,1
2704,1,3323,1
2705,1,9861,1
2706,1,9098,1
2707,1,26158,0
2708,1,1162,1
2709,1,16373,0
2710,1,15107,0
2711,1,7369,1
2712,1,19253,0
2713,1,1219,1
2714,1,4527,1
2715,1,862,1
2716,1,17671,0
2717,1,8518,1
2718,1,25012,0
2719,1,26945,0
2720,1,24811,0
2721,1,5557,1
2722,1,4411,1
2723,1,13208,1
2724,1,24317,0
2725,1,13770,0
2726,1,25410,0
2727,1,21263,0
2728,1,8148,1
2729,1,26431,0
2730,1,23820,0
2731,1,5303,1
2732,1,6586,1
2733,1,286,1
2734,1,17919,0
2735,1,21770,0
2736,1,7584,1
2737,1,6846,1
2738,1,16539,0
2739,1,23181,0
2740,1,293,1
2741,1,3593,1
2742,1,14223,0
2743,1,19973,0
2744,1,14264,0
2745,1,915,1
2746,1,2728,1
2747,1,10646,1
2748,1,16606,0
2749,1,26688,0
2751,1,5800,1
2752,1,5416,1
2753,1,19125,0
2754,1,19291,0
2755,1,12154,1
2756,1,12264,1
2757,1,15542,0
2758,1,16399,0
2759,1,10063,1
2760,1,6987,1
2762,1,10192,1
2763,1,20576,0
2764,1,11845,1
2765,1,8127,1
2766,1,13728,0
2767,1,17469,0
2768,1,6507,1
2769,1,10575,1
2770,1,116,1
2771,1,12710,1
2772,1,8088,1
2773,1,23983,0
2774,1,2935,1
2775,1,24866,0
2777,1,14293,0
2778,1,21437,0
2779,1,23728,0
2780,1,16721,0
2781,1,13586,1
2782,1,17155,0
2783,1,2066,1
2784,1,1071,1
2785,1,15318,0
2786,1,1720,1
2787,1,9407,1
2788,1,21422,0
2789,1,26279,0
2790,1,24175,0
2791,1,11658,1
2792,1,9329,1
2793,1,19960,0
2794,1,17527,0
2795,1,18327,0
2796,1,15788,0
2797,1,3878,1
2798,1,10297,1
2799,1,8233,1
2800,1,20024,0
2801,1,16573,0
2802,1,2578,1
2803,1,21815,0
2804,1,27063,0
2805,1,1123,1
2806,1,4518,1
2807,1,8819,1
2808,1,2223,1
2809,1,14445,0
2810,1,13475,1
2811,1,14222,0
2812,1,14701,0
2813,1,19236,0
2814,1,20183,0
2815,1,1479,1
2816,1,24115,0
2818,1,19305,0
2819,1,6036,1
2820,1,3372,1
2821,1,90,1
2822,1,422,1
2823,1,18208,0
2824,1,24810,0
2825,1,18995,0
2826,1,11791,1
2827,1,19213,0
2828,1,9138,1
2829,1,24443,0
2830,1,10765,1
2831,1,12102,1
2832,1,14763,0
2833,1,5314,1
2834,1,24224,0
2835,1,15495,0
2836,1,26452,0
2837,1,14702,0
2838,1,2993,1
2839,1,14171,0
2840,1,4166,1
2841,1,19368,0
2842,1,11403,1
2843,1,26826,0
2844,1,19451,0
2845,1,19293,0
2846,1,12783,1
2847,1,7153,1
2848,1,17452,0
2849,1,13821,0
2850,1,15981,0
2851,1,20117,0
2852,1,8396,1
2853,1,6143,1
2854,1,20745,0
2855,1,11423,1
2856,1,5848,1
2857,1,5527,1
2858,1,3405,1
2859,1,1570,1
2860,1,24148,0
2861,1,13533,1
2862,1,17834,0
2863,1,4113,1
2864,1,5326,1
2866,1,23318,0
2867,1,7163,1
2868,1,8704,1
2869,1,12362,1
2870,1,3481,1
2871,1,1357,1
2872,1,7825,1
2873,1,14513,0
2874,1,10280,1
2875,1,3354,1
2876,1,7714,1
2877,1,23287,0
2878,1,26720,0
2879,1,3485,1
2880,1,11682,1
2881,1,1905,1
2882,1,4007,1
2883,1,2138,1
2884,1,9043,1
2885,1,25605,0
2886,1,1671,1
2887,1,7911,1
2888,1,3721,1
2889,1,7608,1
2890,1,17464,0
2891,1,14433,0
2892,1,6409,1
2893,1,2778,1
2894,1,4154,1
2895,1,19804,0
2896,1,17930,0
2897,1,24117,0
2898,1,15766,0
2899,1,8114,1
2900,1,26442,0
2901,1,14568,0
2902,1,6394,1
2903,1,15779,0
2904,1,15134,0
2905,1,8453,1
2906,1,4192,1
2907,1,4548,1
2908,1,1305,1
2909,1,14884,0
2910,1,891,1
2911,1,4193,1
2912,1,8994,1
2913,1,832,1
2914,1,20743,0
2915,1,1358,1
2916,1,19186,0
2917,1,10194,1
2918,1,7592,1
2919,1,2448,1
2920,1,21247,0
2921,1,18277,0
2922,1,17963,0
2923,1,7307,1
2924,1,13083,1
2925,1,16317,0
2927,1,16586,0
2928,1,22272,0
2929,1,5364,1
2930,1,9119,1
2931,1,22573,0
2932,1,13874,0
2933,1,4539,1
2934,1,140,1
2935,1,16792,0
2936,1,18371,0
2937,1,13190,1
2938,1,19755,0
2939,1,19487,0
2940,1,16296,0
2941,1,16798,0
2942,1,3376,1
2943,1,1372,1
2944,1,2753,1
2945,1,26575,0
2946,1,11304,1
2947,1,3335,1
2948,1,4456,1
2949,1,4609,1
2950,1,18759,0
2951,1,15492,0
2952,1,13263,1
2953,1,23639,0
2954,1,21584,0
2956,1,19141,0
2957,1,15575,0
2958,1,12425,1
2959,1,19051,0
2960,1,21324,0
2961,1,17243,0
2962,1,20493,0
2963,1,7985,1
2964,1,11917,1
2965,1,12487,1
2966,1,9233,1
2967,1,16507,0
2968,1,22129,0
2969,1,2906,1
2970,1,6092,1
2971,1,19512,0
2972,1,5277,1
2973,1,13838,0
2974,1,5168,1
2975,1,6497,1
2976,1,15546,0
2977,1,8886,1
2978,1,4325,1
2979,1,2506,1
2981,1,517,1
2982,1,1705,1
2983,1,12304,1
2984,1,8668,1
2985,1,7872,1
2986,1,22466,0
2988,1,9325,1
2989,1,22128,0
2990,1,13674,0
2991,1,7473,1
2992,1,8290,1
2993,1,3493,1
2994,1,1314,1
2995,1,14070,0
2996,1,2777,1
2997,1,1112,1
2998,1,4904,1
2999,1,553,1
3000,1,5112,1
3001,1,27217,0
3002,1,25764,0
3003,1,14454,0
3004,1,19629,0
3006,1,16114,0
3007,1,3156,1
3008,1,623,1
3009,1,20925,0
3010,1,11374,1
